"census","tree_number","tree_species","roll","fold","curl","web","tie","ara_roll","ara_fold","ara_web","ara_tie","gall","ara","col","lep","lep_shelters","ara_shelters","sun","ara2","lep2","gall2","roll2","web2","fold2","tie2","ara_roll2","ara_web2","ara_fold2","ara_tie2","lep_shelters2","ara_shelters2"
4,"T11-02","Hawthorn",0,0,0,0,0,0,0,2,0,7,2,0,0,0,2,"sun",1.38629436111989,0.693147180559945,2.19722457733622,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
4,"T11-03","Hawthorn",0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,"sun",1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
4,"T11-04","Hawthorn",0,0,0,0,0,0,1,3,0,45,2,0,0,0,4,"sun",1.38629436111989,0.693147180559945,3.85014760171006,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811,0.693147180559945,0.693147180559945,1.79175946922805
4,"T11-05","Hawthorn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
4,"T11-06","Hawthorn",0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,"sun",1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531
4,"T11-09","Hawthorn",0,0,0,0,0,0,0,4,0,39,3,0,0,0,4,"sun",1.6094379124341,0.693147180559945,3.71357206670431,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805
4,"T11-11","Hawthorn",0,0,0,0,0,0,0,2,0,215,1,0,0,0,2,"sun",1.09861228866811,0.693147180559945,5.37989735354046,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
4,"T11-12","Euonymos ",0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,"sun",1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341
4,"T12-01","Witch_Hazel",1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945
4,"T12-02","Witch_Hazel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
4,"T12-03","Witch_Hazel",0,46,0,0,2,0,0,4,0,48,2,0,0,48,4,"less sun",1.38629436111989,0.693147180559945,3.91202300542815,0.693147180559945,0.693147180559945,3.87120101090789,1.38629436111989,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,3.91202300542815,1.79175946922805
4,"T12-04","Witch_Hazel",0,16,0,0,0,0,0,0,0,8,0,0,0,16,0,"less sun",0.693147180559945,0.693147180559945,2.30258509299405,0.693147180559945,0.693147180559945,2.89037175789616,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,2.89037175789616,0.693147180559945
4,"T12-05","Hawthorn",0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,5.17614973257383,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
4,"T12-06","Hawthorn",0,1,0,0,0,0,0,2,0,73,2,0,0,1,2,"less sun",1.38629436111989,0.693147180559945,4.31748811353631,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,1.38629436111989
4,"T13-01","Hawthorn",0,0,0,0,0,0,1,1,0,151,1,0,0,0,2,"sun",1.09861228866811,0.693147180559945,5.03043792139244,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989
4,"T13-03","Hawthorn",0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,"sun",0.693147180559945,0.693147180559945,3.43398720448515,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
4,"T13-08","Hawthorn",0,0,0,0,0,0,0,1,0,716,0,0,0,0,1,"sun",0.693147180559945,0.693147180559945,6.57646956904822,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811
