"id","l_size","seed_size_std","age","observer","cross"
47,4.57992417029847,1.97431806965462,15.6875,1,3
51,3.55894159699954,0.634741009808425,13.7916666666666,1,1
50,2.88161127444929,-0.599079966365705,10.9791666666666,2,2
52,3.21152890220515,1.04013933055135,10.9791666666666,2,2
45,2.47173697573936,0.440854856409633,10.9791666666666,2,2
46,3.11413733793261,-0.052673534060019,10.9791666666666,2,2
48,0.893226792275603,-0.176055631677432,2.85416666666663,2,2
54,2.75931349503975,0.211716675120152,10.9791666666666,2,4
53,1.80927189431269,-0.599079966365705,5.71875,2,4
91,3.20111910327894,1.12826940027808,10.9791666666666,1,2
88,1.52431565901727,-0.704836050037773,5.71875,1,2
92,1.14613180463609,0.440854856409633,9.75,1,5
93,1.53449882576961,-0.757714091873807,5.71875,1,3
94,3.44998754583159,1.7275538744198,10.9791666666666,1,3
95,2.76354797758763,0.458480870354978,9.75,1,4
98,0.609765571620894,-0.176055631677432,2.85416666666663,1,1
97,2.811268423688,1.33978156762221,9.75,1,1
55,3.27755974120398,-0.563827938475015,12.8333333333333,2,6
56,3.83315294327036,1.44553765129428,14.7916666666666,2,6
58,4.09645899190595,0.95200926082463,14.7916666666666,2,6
59,3.41164263952369,0.546610940081702,13.7916666666666,2,6
57,4.15250340139563,0.123586605393428,15.6875,2,6
60,2.45907588975348,0.264594716956186,9.75,2,5
62,1.97782401230084,-1.83290094253983,8.83333333333331,2,4
61,1.87318583459025,-0.440445840857602,9.75,2,4
63,3.94667560832757,0.564236954027047,10.9791666666666,2,5
42,4.13810623166097,0.65236702375377,14.7916666666666,2,1
43,3.25913446073176,-0.986852273163289,10.9791666666666,2,1
44,4.97367389343997,3.77217149207978,16.7291666666666,2,1
46,3.83966734323601,1.12826940027808,14.7916666666666,2,3
48,4.52466487132844,1.60417177680238,15.6875,2,3
49,4.23110199557696,0.969635274769974,15.6875,2,3
47,4.59263190928999,1.97431806965462,15.6875,2,3
51,3.55928316594286,0.634741009808425,13.7916666666666,2,1
66,3.04818239855491,0.0178305217213599,10.9791666666666,2,4
68,2.96573687601859,-0.88109618949122,10.9791666666666,2,4
67,2.19422006831592,-0.246559687458811,10.9791666666666,2,4
69,4.56304525968742,2.3973424043429,15.6875,2,1
70,4.28530921517208,0.211716675120152,15.6875,2,1
72,2.37211115564266,-0.898722203436565,10.9791666666666,2,2
71,1.35635048474682,0.0530825496120494,5.71875,2,2
73,2.51154858073442,-0.264185701404155,9.75,2,5
99,3.15657479867082,-1.1102343707807,10.9791666666666,1,4
100,3.95126294916575,0.476106884300323,14.7916666666666,1,3
88,3.44839898314645,-1.07498234289001,10.9791666666666,1,6
89,3.92811286657709,1.09301737238739,14.7916666666666,1,6
90,3.86436519989861,1.26927751184083,12.8333333333333,1,6
75,2.36302146179788,1.32215555367687,13.7916666666666,2,1
74,1.22436349397367,1.35740758156756,16.7291666666666,2,1
64,1.55477051109179,0.282220730901531,10.9791666666666,2,4
65,4.4807514325741,-0.528575910584326,15.6875,2,6
79,3.57273881897912,-1.21599045445277,13.7916666666666,2,1
80,3.93409755974646,1.04013933055135,13.7916666666666,2,1
81,3.33423815520239,0.000204507776015175,10.9791666666666,2,6
82,1.74239413968273,0.0354565356667046,7,2,5
84,3.21470714799598,0.211716675120152,9.88541666666663,2,4
83,3.38024609490922,0.405602828518944,13.7916666666666,2,4
85,4.68293645839404,1.42791163734894,15.6875,2,3
86,3.00027195359602,0.158838633284118,10.9791666666666,2,2
87,3.07722009040026,-0.228933673513466,10.9791666666666,2,2
76,3.56317449773888,-0.158429617732087,13.7916666666666,2,5
77,3.34892114820789,0.669993037699115,10.9791666666666,2,6
3,3.2676278930739,-0.246559687458811,10.9791666666666,3,4
8,3.09058780456667,0.811001149261873,10.9791666666666,3,2
9,2.82529976115245,-0.986852273163289,10.9791666666666,3,2
4,3.44339443036194,0.722871079535149,12.8333333333333,3,2
6,3.13501584065638,0.211716675120152,10.9791666666666,3,2
7,3.12042471751131,-1.35699856601553,10.9791666666666,3,2
12,3.18308283036939,0.000204507776015175,10.9791666666666,3,5
10,2.99498199216329,-0.0350475201146743,9.75,3,5
11,3.21711427424854,1.04013933055135,9.75,3,5
14,3.99122228058938,0.282220730901531,14.7916666666666,3,6
15,4.20557282890781,1.18114744211411,14.7916666666666,3,6
13,3.94796913220162,0.405602828518944,13.7916666666666,3,6
16,4.18269115852067,0.546610940081702,14.7916666666666,3,3
17,3.82347590436318,0.68761905164446,13.7916666666666,3,3
20,4.5292174363552,1.62179779074773,16.7291666666666,3,1
21,4.4042650185951,0.969635274769974,15.6875,3,1
18,4.47820007812254,1.55129373496635,16.7291666666666,3,1
19,4.86452222595146,1.70992786047445,16.7291666666666,3,1
23,2.63769926500569,-1.02210430105398,10.9791666666666,3,4
22,3.32413633552569,0.246968703010841,10.9791666666666,3,4
24,4.06991524829893,-1.21599045445277,15.6875,3,6
27,3.04628279215189,-0.405193812966913,10.9791666666666,3,6
25,4.07551845797205,-0.510949896638981,16.7291666666666,3,6
26,4.26731699628995,-0.54620192452967,15.6875,3,6
1,3.03644226180178,-0.563827938475015,10.9791666666666,3,2
2,2.99237664974063,1.51604170707566,8.83333333333331,3,3
28,2.76600459436277,-0.510949896638981,12.8333333333333,3,5
29,2.67283744534647,-0.863470175545876,10.9791666666666,3,5
34,4.22172583154919,0.68761905164446,16.7291666666666,3,5
35,2.38167349931301,-0.845844161600531,9.75,3,5
36,3.13357934024612,-0.458071854802947,10.9791666666666,3,3
38,3.9304325059109,0.775749121371183,14.7916666666666,3,1
39,3.05626277329402,0.775749121371183,10.9791666666666,3,1
40,4.11615497648595,-0.123177589841398,14.7916666666666,3,4
41,3.12192429879175,-0.211307659568122,10.9791666666666,3,4
28,2.61943754274561,-0.387567799021568,9.75,3,4
33,4.49430566213993,-1.1102343707807,16.7291666666666,3,2
30,3.10368941505908,0.405602828518944,10.9791666666666,3,2
31,2.71117863577674,0.335098772737565,9.75,3,2
32,3.07431237367685,-0.140803603786743,12.8333333333333,3,2
91,3.24579035740908,1.12826940027808,10.9791666666666,4,2
88,1.54222916274065,-0.704836050037773,5.71875,4,2
92,1.02818982437156,0.440854856409633,9.75,4,5
93,1.54415244573547,-0.757714091873807,5.71875,4,3
94,3.43401946202938,1.7275538744198,10.9791666666666,4,3
95,2.75829961750534,0.458480870354978,9.75,4,4
66,3.04170895979402,0.0178305217213599,10.9791666666666,3,4
68,2.95485819434402,-0.88109618949122,10.9791666666666,3,4
67,2.17338715452236,-0.246559687458811,10.9791666666666,3,4
69,4.54724441898447,2.3973424043429,15.6875,3,1
70,4.24980866484617,0.211716675120152,15.6875,3,1
72,2.37192457107266,-0.898722203436565,10.9791666666666,3,2
71,1.38379123090177,0.0530825496120494,5.71875,3,2
73,2.48657192910706,-0.264185701404155,9.75,3,5
75,2.3410362793683,1.32215555367687,13.7916666666666,3,1
74,1.01740223324257,1.35740758156756,16.7291666666666,3,1
64,1.50895437385578,0.282220730901531,10.9791666666666,3,4
65,4.47763222538556,-0.528575910584326,15.6875,3,6
3,0.492865298388998,-0.246559687458811,1.09375,1,4
9,0.333611004340181,-0.986852273163289,1.09375,1,2
4,1.37851417380093,0.722871079535149,2.94791666666669,1,2
6,0.288181947493432,0.211716675120152,1.09375,1,2
12,0.771958360984235,0.000204507776015175,1.09375,1,5
14,1.93311434510926,0.282220730901531,4.90625,1,6
15,2.07317192866624,1.18114744211411,4.90625,1,6
13,1.80845269216972,0.405602828518944,3.90625,1,6
16,2.07455462010644,0.546610940081702,4.90625,1,3
17,1.62353803681288,0.68761905164446,3.90625,1,3
20,2.5046275744002,1.62179779074773,6.84375,1,1
21,2.39953029905052,0.969635274769974,5.80208333333337,1,1
18,2.36612311379803,1.55129373496635,6.84375,1,1
19,2.66590789090424,1.70992786047445,6.84375,1,1
98,0.495305812107954,-0.176055631677432,2.85416666666663,4,1
97,2.80825746151924,1.33978156762221,9.75,4,1
99,3.1725805458829,-1.1102343707807,10.9791666666666,4,4
88,3.46072336097618,-1.07498234289001,10.9791666666666,4,6
89,3.95312656030656,1.09301737238739,14.7916666666666,4,6
90,3.88828343854541,1.26927751184083,12.8333333333333,4,6
79,3.56634452105526,-1.21599045445277,13.7916666666666,4,1
80,3.93622769412496,1.04013933055135,13.7916666666666,4,1
81,3.29654032222468,0.000204507776015175,10.9791666666666,4,6
82,1.72419414973229,0.0354565356667046,7,4,5
84,3.2684656692082,0.211716675120152,9.88541666666663,4,4
83,3.4217187048829,0.405602828518944,13.7916666666666,4,4
85,4.68315847710003,1.42791163734894,15.6875,4,3
86,3.041899954399,0.158838633284118,10.9791666666666,4,2
87,3.07412747098136,-0.228933673513466,10.9791666666666,4,2
76,3.62025258706776,-0.158429617732087,13.7916666666666,4,5
77,3.36691644768528,0.669993037699115,10.9791666666666,4,6
3,3.2765407770626,-0.246559687458811,10.9791666666666,4,4
8,3.08985993627869,0.811001149261873,10.9791666666666,4,2
9,2.83103450151359,-0.986852273163289,10.9791666666666,4,2
4,3.44833538811956,0.722871079535149,12.8333333333333,4,2
5,0.802898044519065,0.246968703010841,8.83333333333331,4,2
6,3.14100076614523,0.211716675120152,10.9791666666666,4,2
7,3.1267605359604,-1.35699856601553,10.9791666666666,4,2
12,3.19883636953047,0.000204507776015175,10.9791666666666,4,5
10,3.00479111804234,-0.0350475201146743,9.75,4,5
11,3.22771662953368,1.04013933055135,9.75,4,5
14,3.99739303614565,0.282220730901531,14.7916666666666,4,6
15,4.21243866060457,1.18114744211411,14.7916666666666,4,6
13,3.96514662375042,0.405602828518944,13.7916666666666,4,6
16,4.18962443853698,0.546610940081702,14.7916666666666,4,3
17,3.82522251529123,0.68761905164446,13.7916666666666,4,3
20,4.54359261025527,1.62179779074773,16.7291666666666,4,1
21,4.41502611293699,0.969635274769974,15.6875,4,1
18,4.49791899524112,1.55129373496635,16.7291666666666,4,1
19,4.87254495381551,1.70992786047445,16.7291666666666,4,1
23,2.65745841498615,-1.02210430105398,10.9791666666666,4,4
22,3.34070400123319,0.246968703010841,10.9791666666666,4,4
24,4.07403980888174,-1.21599045445277,15.6875,4,6
27,3.04637785822288,-0.405193812966913,10.9791666666666,4,6
25,4.08311508027055,-0.510949896638981,16.7291666666666,4,6
26,4.26765340401928,-0.54620192452967,15.6875,4,6
1,3.04666300222253,-0.563827938475015,10.9791666666666,4,2
2,3.00637543365247,1.51604170707566,8.83333333333331,4,3
3,0.572108852182889,-0.246559687458811,1.09375,3,4
9,0.266203040774657,-0.986852273163289,1.09375,3,2
4,1.39376637595859,0.722871079535149,2.94791666666669,3,2
6,0.303801454331664,0.211716675120152,1.09375,3,2
12,0.783444818540726,0.000204507776015175,1.09375,3,5
14,1.93658105376679,0.282220730901531,4.90625,3,6
15,2.08143954434251,1.18114744211411,4.90625,3,6
13,1.82341962195592,0.405602828518944,3.90625,3,6
16,2.08691355651854,0.546610940081702,4.90625,3,3
17,1.62037785247243,0.68761905164446,3.90625,3,3
20,2.49559927932674,1.62179779074773,6.84375,3,1
21,2.38747756001201,0.969635274769974,5.80208333333337,3,1
18,2.37490575457367,1.55129373496635,6.84375,3,1
19,2.71277236743754,1.70992786047445,6.84375,3,1
23,-0.155484902840395,-1.02210430105398,1.09375,3,4
22,0.660623988854385,0.246968703010841,1.09375,3,4
24,1.81515042201863,-1.21599045445277,5.80208333333337,3,6
27,0.745265134822052,-0.405193812966913,1.09375,3,6
25,1.78507048107726,-0.510949896638981,6.84375,3,6
26,2.00512200868716,-0.54620192452967,5.80208333333337,3,6
1,0.523544396173765,-0.563827938475015,1.09375,3,2
28,0.610851937833115,-0.510949896638981,2.94791666666669,2,5
29,0.362557607096888,-0.863470175545876,1.09375,2,5
34,2.01062722567948,0.68761905164446,6.84375,2,5
36,-0.423120043346885,-0.458071854802947,1.09375,2,3
38,1.75024278902512,0.775749121371183,4.90625,2,1
39,0.370183293963525,0.775749121371183,1.09375,2,1
40,1.89551870351891,-0.123177589841398,4.90625,2,4
33,2.49675287207168,-1.1102343707807,6.84375,2,2
30,0.640800700187736,0.405602828518944,1.09375,2,2
32,1.15373158788919,-0.140803603786743,2.94791666666669,2,2
50,-0.260066905418808,-0.599079966365705,1.09375,2,2
52,0.698632110790515,1.04013933055135,1.09375,2,2
46,0.467500499027617,-0.052673534060019,1.09375,2,2
55,1.11874165996328,-0.563827938475015,2.94791666666669,2,6
56,1.94304891677428,1.44553765129428,4.90625,2,6
58,1.86206259307048,0.95200926082463,4.90625,2,6
59,1.24530666781891,0.546610940081702,3.90625,2,6
57,1.99456424954673,0.123586605393428,5.80208333333337,2,6
42,1.98265527299214,0.65236702375377,4.90625,2,1
43,0.447885823992117,-0.986852273163289,1.09375,2,1
44,2.91971478713008,3.77217149207978,6.84375,2,1
46,1.71541823597133,1.12826940027808,4.90625,2,3
48,2.47813376550057,1.60417177680238,5.80208333333337,2,3
49,2.13286381817583,0.969635274769974,5.80208333333337,2,3
47,2.52107784609283,1.97431806965462,5.80208333333337,2,3
51,1.4607058586337,0.634741009808425,3.90625,2,1
79,1.34755353280346,-1.21599045445277,3.90625,2,1
80,1.81710227689985,1.04013933055135,3.90625,2,1
81,1.0591782194227,0.000204507776015175,1.09375,2,6
85,2.56725439113675,1.42791163734894,5.80208333333337,2,3
86,0.311886761148598,0.158838633284118,1.09375,2,2
76,1.50917549049571,-0.158429617732087,3.90625,2,5
77,0.688134638736401,0.669993037699115,1.09375,2,6
66,-0.199671195129068,0.0178305217213599,1.09375,3,4
68,0.458689869345462,-0.88109618949122,1.09375,3,4
69,2.43685371379908,2.3973424043429,5.80208333333337,3,1
70,2.09752700922622,0.211716675120152,5.80208333333337,3,1
72,-0.512493680866688,-0.898722203436565,1.09375,3,2
65,2.33795223683134,-0.528575910584326,5.80208333333337,3,6
28,0.546964670381864,-0.510949896638981,2.94791666666669,4,5
34,1.98554286523578,0.68761905164446,6.84375,4,5
38,1.70365658767308,0.775749121371183,4.90625,4,1
39,0.221542269947236,0.775749121371183,1.09375,4,1
40,1.86314946531473,-0.123177589841398,4.90625,4,4
33,2.45702144629846,-1.1102343707807,6.84375,4,2
30,0.525320069916443,0.405602828518944,1.09375,4,2
66,-0.502526820951296,0.0178305217213599,1.09375,4,4
68,0.414755155015257,-0.88109618949122,1.09375,4,4
69,2.4270126713691,2.3973424043429,5.80208333333337,4,1
70,2.06356619252155,0.211716675120152,5.80208333333337,4,1
72,-0.558616287602339,-0.898722203436565,1.09375,4,2
75,0.182321556793955,1.32215555367687,3.90625,4,1
65,2.32464008377488,-0.528575910584326,5.80208333333337,4,6
91,0.75377180237638,1.12826940027808,1.09375,3,2
94,1.32734021827622,1.7275538744198,1.09375,3,3
99,0.784358060613329,-1.1102343707807,1.09375,3,4
100,1.81840140017448,0.476106884300323,4.90625,3,3
88,0.726581956646183,-1.07498234289001,1.09375,3,6
89,1.86686694171486,1.09301737238739,4.90625,3,6
90,1.57152833936088,1.26927751184083,2.94791666666669,3,6
79,1.29964655439422,-1.21599045445277,3.90625,4,1
80,1.79075896889447,1.04013933055135,3.90625,4,1
3,1.82503304599098,-0.246559687458811,3.97916666666663,2,4
8,1.92687294303523,0.811001149261873,3.97916666666663,2,2
9,1.52038809560059,-0.986852273163289,3.97916666666663,2,2
4,2.13120347623843,0.722871079535149,5.83333333333331,2,2
6,1.45325182924477,0.211716675120152,3.97916666666663,2,2
7,1.83959679864222,-1.35699856601553,3.97916666666663,2,2
12,1.78574139690249,0.000204507776015175,3.97916666666663,2,5
10,1.61958624348592,-0.0350475201146743,2.75,2,5
11,1.7573405423576,1.04013933055135,2.75,2,5
14,2.60009372626356,0.282220730901531,7.79166666666663,2,6
15,2.80481386953452,1.18114744211411,7.79166666666663,2,6
13,2.51357508813569,0.405602828518944,6.79166666666663,2,6
16,2.73118061849106,0.546610940081702,7.79166666666663,2,3
17,2.31322825309253,0.68761905164446,6.79166666666663,2,3
20,3.2422016501717,1.62179779074773,9.72916666666663,2,1
21,3.08935921933262,0.969635274769974,8.6875,2,1
18,3.10135275541767,1.55129373496635,9.72916666666663,2,1
19,3.45524355007924,1.70992786047445,9.72916666666663,2,1
23,1.3299885249088,-1.02210430105398,3.97916666666663,2,4
22,1.98044959247289,0.246968703010841,3.97916666666663,2,4
81,1.00759289028094,0.000204507776015175,1.09375,4,6
85,2.52732736567195,1.42791163734894,5.80208333333337,4,3
86,0.275356422761144,0.158838633284118,1.09375,4,2
76,1.42767619889866,-0.158429617732087,3.90625,4,5
77,0.599385800745471,0.669993037699115,1.09375,4,6
24,2.56840491858869,-1.21599045445277,8.6875,2,6
27,1.6902803002782,-0.405193812966913,3.97916666666663,2,6
25,2.59637348387759,-0.510949896638981,9.72916666666663,2,6
26,2.79557255863016,-0.54620192452967,8.6875,2,6
1,1.68824909285839,-0.563827938475015,3.97916666666663,2,2
2,1.1049256507247,1.51604170707566,1.83333333333331,2,3
50,1.41633848246827,-0.599079966365705,3.97916666666663,2,2
52,1.83609528304811,1.04013933055135,3.97916666666663,2,2
45,1.09259421634255,0.440854856409633,3.97916666666663,2,2
46,1.72365905652412,-0.052673534060019,3.97916666666663,2,2
54,1.461169895765,0.211716675120152,3.97916666666663,2,4
55,1.8213182714696,-0.563827938475015,5.83333333333331,2,6
56,2.67041755962866,1.44553765129428,7.79166666666663,2,6
58,2.57968638590164,0.95200926082463,7.79166666666663,2,6
59,1.9456243939455,0.546610940081702,6.79166666666663,2,6
57,2.6822536460582,0.123586605393428,8.6875,2,6
60,1.02496574849981,0.264594716956186,2.75,2,5
62,0.400117501781569,-1.83290094253983,1.83333333333331,2,4
61,0.413433277757341,-0.440445840857602,2.75,2,4
42,2.65900000312692,0.65236702375377,7.79166666666663,2,1
43,1.72187334176389,-0.986852273163289,3.97916666666663,2,1
44,3.58991510596135,3.77217149207978,9.72916666666663,2,1
46,2.38600670113312,1.12826940027808,7.79166666666663,2,3
48,3.17680304844629,1.60417177680238,8.6875,2,3
49,2.83191838831578,0.969635274769974,8.6875,2,3
47,3.21995524208777,1.97431806965462,8.6875,2,3
51,2.23065935342246,0.634741009808425,6.79166666666663,2,1
79,2.06102295615582,-1.21599045445277,6.79166666666663,2,1
80,2.44677201330654,1.04013933055135,6.79166666666663,2,1
81,1.85832718016673,0.000204507776015175,3.97916666666663,2,6
83,1.8509713288599,0.405602828518944,6.79166666666663,2,4
85,3.27966984410079,1.42791163734894,8.6875,2,3
86,1.592901943794,0.158838633284118,3.97916666666663,2,2
87,1.58124417806332,-0.228933673513466,3.97916666666663,2,2
76,2.16447179086441,-0.158429617732087,6.79166666666663,2,5
77,2.06038613514468,0.669993037699115,3.97916666666663,2,6
28,1.32362076659183,-0.510949896638981,5.83333333333331,4,5
29,1.30670988177705,-0.863470175545876,3.97916666666663,4,5
34,2.70109272053471,0.68761905164446,9.72916666666663,4,5
35,0.778866055962483,-0.845844161600531,2.75,4,5
36,1.65651231982003,-0.458071854802947,3.97916666666663,4,3
38,2.41618159957659,0.775749121371183,7.79166666666663,4,1
39,1.54115907168081,0.775749121371183,3.97916666666663,4,1
40,2.55738233811005,-0.123177589841398,7.79166666666663,4,4
41,1.69009581545155,-0.211307659568122,3.97916666666663,4,4
28,1.24242399070019,-0.387567799021568,2.75,4,4
33,3.13757899778223,-1.1102343707807,9.72916666666663,4,2
30,1.70347455436048,0.405602828518944,3.97916666666663,4,2
31,1.27647949511268,0.335098772737565,2.75,4,2
32,1.72115816204451,-0.140803603786743,5.83333333333331,4,2
66,1.6110366337978,0.0178305217213599,3.97916666666663,4,4
68,1.57588112890526,-0.88109618949122,3.97916666666663,4,4
67,0.706556867469863,-0.246559687458811,3.97916666666663,4,4
69,3.08822029298914,2.3973424043429,8.6875,4,1
70,2.74212951475507,0.211716675120152,8.6875,4,1
72,1.01631704594128,-0.898722203436565,3.97916666666663,4,2
73,1.01378035315141,-0.264185701404155,2.75,4,5
75,1.00795792039998,1.32215555367687,6.79166666666663,4,1
64,0.0953101798043249,0.282220730901531,3.97916666666663,4,4
65,3.04908344905099,-0.528575910584326,8.6875,4,6
91,1.85442123035277,1.12826940027808,3.97916666666663,4,2
92,0.858237800425538,0.440854856409633,2.75,4,5
94,2.1933281070571,1.7275538744198,3.97916666666663,4,3
95,1.38027628879433,0.458480870354978,2.75,4,4
97,1.13043390099107,1.33978156762221,2.75,4,1
99,1.77240674071224,-1.1102343707807,3.97916666666663,4,4
100,2.49171674171655,0.476106884300323,7.79166666666663,4,3
88,1.9107269882921,-1.07498234289001,3.97916666666663,4,6
89,2.56871150248011,1.09301737238739,7.79166666666663,4,6
90,2.42294258965778,1.26927751184083,5.83333333333331,4,6
28,1.78523825223779,-0.510949896638981,7.82291666666669,2,5
29,1.75958057086382,-0.863470175545876,5.96875,2,5
34,3.14389362453451,0.68761905164446,11.71875,2,5
35,1.39574951989065,-0.845844161600531,4.73958333333337,2,5
36,2.07115732209214,-0.458071854802947,5.96875,2,3
38,2.89419776272969,0.775749121371183,9.78125,2,1
39,2.00727399337777,0.775749121371183,5.96875,2,1
40,2.94942652067748,-0.123177589841398,9.78125,2,4
41,2.08877286910872,-0.211307659568122,5.96875,2,4
28,1.66335775442353,-0.387567799021568,4.73958333333337,2,4
33,3.54809323734882,-1.1102343707807,11.71875,2,2
30,2.13013465599535,0.405602828518944,5.96875,2,2
31,1.75509548485646,0.335098772737565,4.73958333333337,2,2
32,2.10936435533109,-0.140803603786743,7.82291666666669,2,2
50,1.809435654241,-0.599079966365705,5.96875,2,2
52,2.21920348405499,1.04013933055135,5.96875,2,2
45,1.56548602490492,0.440854856409633,5.96875,2,2
46,2.08106522279593,-0.052673534060019,5.96875,2,2
54,1.78086702806163,0.211716675120152,5.96875,2,4
53,0.801104322065038,-0.599079966365705,0.708333333333371,2,4
55,2.19944433407453,-0.563827938475015,7.82291666666669,2,6
56,2.89087163293782,1.44553765129428,9.78125,2,6
58,2.95251157109943,0.95200926082463,9.78125,2,6
59,2.36160843344351,0.546610940081702,8.78125,2,6
